ARRAY_S0,ARRAY_S1,ARRAY_S2,ARRAY_S3,ARRAY_S4,ARRAY_S5,ARRAY_S6,ARRAY_S7,ARRAY_S8,ARRAY_S9,MOX_1,MOX_2,MOX_3,MOX_4,SHT_HUMID,SHT_TEMP,DATETIME,CLASS_NAME,SAMPLE_INDEX,
20125,23377,27999,18772,543909,1837590,422342,2094,9365,3834,272,232219,45022,1137,27199,27928,2024-02-12 17:57:02,4-hepanone,1903,
20111,23364,28021,18788,542804,1828113,420455,2089,9361,3830,270,225034,42318,1129,27155,27898,2024-02-12 17:57:16,4-hepanone,1903,
20123,23374,28005,18762,541777,1816466,421363,2088,9359,3832,266,217784,39560,1124,27166,27904,2024-02-12 17:57:31,4-hepanone,1903,
20125,23359,28007,18771,541236,1842597,421093,2081,9360,3829,264,211565,37379,1120,27027,27914,2024-02-12 17:57:46,4-hepanone,1903,
20111,23365,28010,18774,542191,1833226,420189,2078,9362,3830,261,205795,35332,1112,27081,27840,2024-02-12 17:58:01,4-hepanone,1903,
20117,23373,28014,18735,539516,1847319,423469,2077,9355,3828,259,200167,33480,1109,27117,27885,2024-02-12 17:58:16,4-hepanone,1903,
20120,23345,27953,18760,540606,1857596,423086,2072,9355,3828,258,195338,31825,1103,27098,27856,2024-02-12 17:58:31,4-hepanone,1903,
20121,23366,28006,18723,538226,1866731,419756,2066,9358,3828,250,185883,28721,1093,27069,27872,2024-02-12 17:59:00,4-hepanone,1903,
20114,23368,27973,18757,539699,1872046,419930,2065,9359,3824,249,181823,27373,1088,27134,27845,2024-02-12 17:59:15,4-hepanone,1903,
20124,23366,27971,18747,540029,1896004,421211,2059,9358,3827,246,177329,26054,1082,27107,27840,2024-02-12 17:59:30,4-hepanone,1903,
20127,23360,27974,18741,539915,1901117,421556,2056,9362,3828,244,173749,24869,1076,27048,27858,2024-02-12 17:59:45,4-hepanone,1903,
20125,23363,27965,18757,537819,1885870,422799,2055,9361,3826,244,170414,23806,1070,27115,27842,2024-02-12 17:59:59,4-hepanone,1903,
20131,23386,27937,18742,539416,1875397,426422,2050,9360,3824,242,167347,22829,1067,27073,27856,2024-02-12 18:00:14,4-hepanone,1903,
20135,23371,27965,18739,539499,1897521,425713,2046,9361,3825,239,164813,21950,1063,27145,27832,2024-02-12 18:00:29,4-hepanone,1903,
20142,23368,27981,18725,540419,1878099,423008,2044,9360,3823,237,162536,21124,1058,27075,27821,2024-02-12 18:00:44,4-hepanone,1903,
20148,23382,27972,18753,538846,1911784,422480,2039,9358,3821,236,159993,20340,1052,27046,27794,2024-02-12 18:00:59,4-hepanone,1903,
20167,23358,27958,18698,538436,1866593,426119,2033,9353,3816,234,155937,18966,1047,27100,27816,2024-02-12 18:01:28,4-hepanone,1903,
20175,23333,27954,18695,536354,1873408,423062,2027,9347,3817,232,154386,18352,1040,27061,27861,2024-02-12 18:01:43,4-hepanone,1903,
20171,23352,27979,18694,535369,1879602,425274,2021,9342,3813,231,152482,17760,1037,27126,27842,2024-02-12 18:01:58,4-hepanone,1903,
20182,23356,27957,18698,537445,1908964,427187,2019,9339,3809,231,150974,17238,1032,27048,27824,2024-02-12 18:02:13,4-hepanone,1903,
20195,23363,27921,18697,534711,1903482,423855,2015,9334,3810,231,149266,16729,1029,27071,27834,2024-02-12 18:02:28,4-hepanone,1903,
20190,23352,27944,18676,533984,1895281,423573,2010,9327,3805,227,147888,16262,1026,27113,27829,2024-02-12 18:02:43,4-hepanone,1903,
20180,23346,27952,18673,535722,1897865,426654,2006,9323,3801,226,146311,15815,1021,27100,27802,2024-02-12 18:02:58,4-hepanone,1903,
20188,23354,27964,18660,533146,1895149,426160,2002,9315,3798,225,145011,15416,1017,27123,27848,2024-02-12 18:03:12,4-hepanone,1903,
20198,23357,27976,18650,534491,1878997,425356,1996,9306,3792,225,143556,15025,1012,27107,27840,2024-02-12 18:03:27,4-hepanone,1903,
20214,23337,27949,18645,536340,1881212,424914,1993,9299,3791,222,142303,14668,1007,27113,27834,2024-02-12 18:03:42,4-hepanone,1903,
20205,23355,27972,18603,534220,1892719,428152,1988,9296,3786,220,141069,14329,1006,27073,27845,2024-02-12 18:03:57,4-hepanone,1903,
20196,23325,27932,18623,531130,1910987,428128,1982,9285,3781,219,139868,14009,1001,27163,27829,2024-02-12 18:04:11,4-hepanone,1903,
20201,23339,27944,18619,530044,1894891,426765,1977,9275,3779,220,138492,13711,997,27174,27818,2024-02-12 18:04:26,4-hepanone,1903,
20210,23333,27891,18594,531645,1888767,425227,1971,9269,3774,217,137471,13432,993,27121,27842,2024-02-12 18:04:41,4-hepanone,1903,
20210,23336,27907,18627,530695,1896506,428205,1967,9258,3769,218,136319,13169,991,27138,27832,2024-02-12 18:04:56,4-hepanone,1903,
20202,23327,27858,18626,531680,1892653,426197,1962,9251,3766,218,135314,12921,989,27115,27850,2024-02-12 18:05:11,4-hepanone,1903,
20216,23322,27846,18603,529639,1901681,426766,1953,9240,3762,214,134177,12685,986,27117,27869,2024-02-12 18:05:25,4-hepanone,1903,
20213,23335,27897,18552,532000,1924274,422105,1949,9226,3756,215,133132,12464,983,27079,27832,2024-02-12 18:05:40,4-hepanone,1903,
20208,23304,27872,18547,529950,1904403,424782,1945,9218,3751,214,132091,12257,979,27157,27864,2024-02-12 18:05:55,4-hepanone,1903,
20209,23314,27832,18540,531450,1926290,424578,1940,9206,3746,212,131076,12062,976,27170,27877,2024-02-12 18:06:10,4-hepanone,1903,
20228,23303,27849,18518,530226,1886981,425235,1931,9195,3740,212,130087,11877,975,27185,27842,2024-02-12 18:06:25,4-hepanone,1903,
20237,23304,27806,18501,530224,1875389,425525,1926,9184,3736,213,129252,11702,971,27143,27893,2024-02-12 18:06:40,4-hepanone,1903,
20249,23311,27797,18490,528437,1917198,424504,1924,9173,3730,212,128358,11539,971,27155,27890,2024-02-12 18:06:54,4-hepanone,1903,
20244,23274,27772,18458,526015,1907369,421660,1917,9158,3725,211,127533,11381,965,27170,27877,2024-02-12 18:07:09,4-hepanone,1903,
20238,23275,27774,18483,527939,1942034,422336,1913,9146,3720,209,126648,11232,963,27153,27866,2024-02-12 18:07:24,4-hepanone,1903,
20227,23268,27755,18454,529692,1939599,422265,1906,9132,3718,209,125848,11093,960,27214,27893,2024-02-12 18:07:39,4-hepanone,1903,
20234,23247,27755,18423,527756,1883436,422909,1900,9119,3710,208,125069,10957,957,27143,27904,2024-02-12 18:07:54,4-hepanone,1903,
20228,23245,27697,18447,527447,1893695,423830,1893,9104,3701,207,124144,10829,956,27197,27896,2024-02-12 18:08:08,4-hepanone,1903,
20224,23239,27734,18389,527284,1883541,423623,1887,9091,3695,205,123490,10711,952,27187,27930,2024-02-12 18:08:23,4-hepanone,1903,
20237,23222,27666,18393,524188,1919517,424347,1880,9074,3692,206,122834,10599,949,27245,27914,2024-02-12 18:08:38,4-hepanone,1903,
20233,23200,27669,18384,524279,1923418,422753,1875,9058,3685,208,122025,10485,946,27205,27898,2024-02-12 18:08:53,4-hepanone,1903,
20234,23207,27632,18383,525762,1911357,426008,1868,9050,3679,204,121293,10380,945,27231,27888,2024-02-12 18:09:08,4-hepanone,1903,
20243,23196,27614,18355,523536,1921036,423379,1863,9032,3672,207,120608,10282,942,27210,27909,2024-02-12 18:09:23,4-hepanone,1903,
20238,23188,27571,18346,521974,1887968,421260,1855,9014,3671,205,119872,10185,939,27212,27928,2024-02-12 18:09:37,4-hepanone,1903,
20238,23167,27571,18347,521564,1921694,420823,1848,9003,3661,203,119175,10089,937,27220,27901,2024-02-12 18:09:52,4-hepanone,1903,
20233,23159,27555,18323,521560,1922489,420502,1845,8988,3657,203,118558,9985,929,27302,27925,2024-02-12 18:10:07,4-hepanone,1903,
20231,23166,27525,18299,520195,1908538,419127,1841,8974,3653,231,143127,12443,1034,27248,27933,2024-02-12 18:10:22,4-hepanone,1903,
26431,30516,36327,29053,675467,3163733,496647,2051,9904,4549,1827,293097,177855,589,39036,27840,2024-03-04 13:29:49,Baseline,1967,
26435,30501,36308,29037,673537,3098770,498852,2050,9908,4548,1826,292762,177933,589,38975,27888,2024-03-04 13:30:04,Baseline,1967,
26432,30516,36368,29023,675782,3080658,498435,2050,9909,4548,1831,291488,178225,590,38977,27904,2024-03-04 13:30:18,Baseline,1967,
26430,30494,36369,29026,673076,3100915,498604,2051,9904,4548,1825,291908,177734,591,39003,27952,2024-03-04 13:30:33,Baseline,1967,
26415,30510,36359,28991,676034,3103487,495060,2052,9907,4547,1821,290917,177887,589,39015,27952,2024-03-04 13:30:48,Baseline,1967,
26439,30489,36398,29023,676991,3101877,495326,2052,9902,4546,1824,290551,177962,590,38948,27944,2024-03-04 13:31:03,Baseline,1967,
26424,30490,36386,28991,674916,3162262,496736,2051,9901,4546,1823,293098,178203,588,38946,27976,2024-03-04 13:31:18,Baseline,1967,
26426,30485,36415,29011,674150,3160394,495343,2052,9904,4546,1818,290439,178168,586,38956,27978,2024-03-04 13:31:33,Baseline,1967,
26437,30493,36412,29074,673427,3093166,493316,2052,9900,4545,1817,291421,178782,590,38948,27954,2024-03-04 13:31:47,Baseline,1967,
26430,30513,36401,29051,673316,3165810,497338,2051,9904,4545,1817,292330,178984,591,38971,27992,2024-03-04 13:32:02,Baseline,1967,
26434,30513,36401,29006,674197,3131828,497573,2048,9908,4547,1818,289853,179009,589,39024,27944,2024-03-04 13:32:17,Baseline,1967,
26440,30519,36400,29020,675119,3144434,497510,2048,9906,4547,1821,292587,178776,588,39047,27941,2024-03-04 13:32:32,Baseline,1967,
26434,30515,36382,29055,674369,3162396,498158,2049,9903,4546,1815,289954,178921,591,39017,27954,2024-03-04 13:32:47,Baseline,1967,
26429,30515,36371,28990,673381,3179993,497118,2051,9904,4547,1814,289816,179786,591,39047,27946,2024-03-04 13:33:01,Baseline,1967,
26422,30505,36373,29011,673473,3145820,497821,2051,9903,4547,1814,289018,179547,590,38998,27938,2024-03-04 13:33:16,Baseline,1967,
26442,30502,36384,29013,672584,3179111,500982,2049,9905,4548,1816,289435,179523,591,39026,27952,2024-03-04 13:33:31,Baseline,1967,
26422,30491,36388,29020,676368,3148635,499179,2049,9906,4549,1816,288901,179652,592,39057,27925,2024-03-04 13:33:46,Baseline,1967,
26436,30502,36412,28970,672472,3184850,500427,2050,9911,4549,1810,288602,180226,593,39097,27941,2024-03-04 13:34:01,Baseline,1967,
26432,30501,36367,28988,674785,3151770,500285,2049,9911,4548,1810,288419,180604,592,39068,27930,2024-03-04 13:34:15,Baseline,1967,
26421,30508,36370,28990,675714,3195489,506300,2048,9912,4547,1808,287778,180569,590,39114,27928,2024-03-04 13:34:30,Baseline,1967,
26424,30510,36403,29013,676468,3150990,504931,2050,9911,4548,1809,288139,180466,590,39127,27968,2024-03-04 13:34:45,Baseline,1967,
26432,30517,36391,28993,674178,3178117,503516,2048,9912,4547,1810,287774,180572,590,39076,27946,2024-03-04 13:35:00,Baseline,1967,
26429,30478,36412,29018,676501,3135129,504980,2051,9912,4547,1808,288108,181008,591,39162,27925,2024-03-04 13:35:15,Baseline,1967,
26422,30506,36404,29003,676941,3165533,504660,2049,9913,4548,1806,288346,181393,590,39131,27930,2024-03-04 13:35:29,Baseline,1967,
26421,30516,36425,28982,677981,3179378,505884,2047,9914,4548,1805,287478,181805,590,39099,27920,2024-03-04 13:35:44,Baseline,1967,
26435,30521,36422,28985,677150,3142983,504895,2049,9912,4548,1802,287565,181360,589,39148,27917,2024-03-04 13:35:59,Baseline,1967,
26442,30517,36399,28983,678930,3132134,505898,2050,9914,4548,1801,288590,181472,592,39143,27901,2024-03-04 13:36:14,Baseline,1967,
26429,30499,36458,29017,677073,3127339,504184,2048,9918,4549,1802,289409,182277,591,39160,27888,2024-03-04 13:36:29,Baseline,1967,
26426,30500,36525,29024,676784,3176439,505933,2049,9919,4550,1800,287741,181876,591,39194,27912,2024-03-04 13:36:43,Baseline,1967,
26433,30513,36444,29015,674813,3121710,505995,2051,9918,4553,1800,286804,182077,592,39200,27901,2024-03-04 13:36:58,Baseline,1967,
26434,30515,36425,29036,679691,3161277,503831,2047,9917,4551,1799,286320,182264,592,39209,27858,2024-03-04 13:37:13,Baseline,1967,
26430,30511,36433,29023,677131,3139707,503409,2051,9921,4550,1801,288653,182573,593,39274,27888,2024-03-04 13:37:28,Baseline,1967,
26435,30508,36407,29020,676917,3117340,504668,2050,9916,4550,1798,286435,182547,593,39240,27917,2024-03-04 13:37:43,Baseline,1967,
26434,30524,36400,29035,675294,3157735,504024,2051,9918,4552,1798,286824,182869,591,39265,27904,2024-03-04 13:37:57,Baseline,1967,
26429,30531,36407,29011,676110,3128104,503573,2048,9923,4551,1798,286050,183587,595,39341,27874,2024-03-04 13:38:12,Baseline,1967,
26422,30532,36463,29007,674490,3168017,505504,2048,9920,4550,1797,285650,183043,592,39217,27904,2024-03-04 13:38:27,Baseline,1967,
26436,30526,36445,28993,675869,3146594,501629,2048,9924,4552,1796,285899,183346,590,39289,27925,2024-03-04 13:38:42,Baseline,1967,
26444,30516,36408,29010,676812,3199062,501859,2049,9923,4549,1795,285196,183457,593,39295,27914,2024-03-04 13:38:57,Baseline,1967,
26451,30524,36404,29005,675025,3182948,498658,2050,9926,4550,1796,284880,183866,593,39288,27922,2024-03-04 13:39:26,Baseline,1967,
26442,30544,36425,29030,673507,3205491,504297,2048,9925,4552,1791,285845,184720,592,39307,27882,2024-03-04 13:39:41,Baseline,1967,
26443,30502,36385,29023,675056,3184105,502588,2049,9922,4553,1791,284504,184214,592,39289,27872,2024-03-04 13:39:56,Baseline,1967,
26435,30535,36429,28984,672836,3200542,503006,2050,9921,4551,1789,285258,184813,594,39370,27888,2024-03-04 13:40:10,Baseline,1967,
26442,30521,36461,29020,674464,3171387,499693,2049,9929,4554,1794,286207,185237,591,39322,27856,2024-03-04 13:40:25,Baseline,1967,
26437,30494,36429,29052,676482,3177384,500839,2048,9932,4553,1790,284836,184755,593,39331,27845,2024-03-04 13:40:40,Baseline,1967,
26443,30531,36477,29001,675426,3134227,504370,2047,9932,4552,1789,283951,185115,594,39372,27874,2024-03-04 13:40:55,Baseline,1967,
26441,30510,36463,29027,673866,3159524,503190,2052,9931,4550,1789,283583,185583,594,39343,27880,2024-03-04 13:41:10,Baseline,1967,
26442,30494,36455,29026,675802,3159234,501050,2051,9932,4552,1788,283995,185379,594,39366,27856,2024-03-04 13:41:24,Baseline,1967,
26442,30519,36465,29033,678372,3165311,501215,2049,9935,4552,1786,284796,185671,594,39406,27832,2024-03-04 13:41:54,Baseline,1967,
26458,30518,36440,29068,675868,3131090,501053,2051,9934,4553,1784,285029,185953,594,39400,27848,2024-03-04 13:42:09,Baseline,1967,
26465,30534,36485,29063,675631,3199862,501452,2047,9934,4554,1784,282709,186031,594,39410,27834,2024-03-04 13:42:24,Baseline,1967,
26459,30516,36403,29055,675852,3178557,498916,2050,9935,4553,1784,285160,186333,597,39415,27858,2024-03-04 13:42:39,Baseline,1967,
26474,30515,36503,29024,676230,3139375,502829,2050,9935,4554,1781,282389,186453,592,39455,27824,2024-03-04 13:42:53,Baseline,1967,
26458,30492,36455,29030,677515,3138274,503913,2049,9936,4550,1784,282715,186799,596,39442,27848,2024-03-04 13:43:08,Baseline,1967,
26471,30530,36393,29036,677183,3130102,501592,2047,9937,4552,1781,282288,186931,596,39461,27872,2024-03-04 13:43:23,Baseline,1967,
26469,30533,36413,29037,677887,3148712,500857,2047,9936,4551,1781,282469,187330,596,39434,27856,2024-03-04 13:43:38,Baseline,1967,
26478,30507,36432,29040,676980,3148082,500941,2047,9933,4551,1780,283881,187350,595,39465,27856,2024-03-04 13:43:53,Baseline,1967,
26453,30511,36450,29024,676775,3147166,499414,2050,9936,4553,1777,283169,187457,596,39503,27850,2024-03-04 13:44:08,Baseline,1967,
26459,30521,36424,29041,674426,3166593,500401,2049,9935,4552,1781,283282,187597,598,39499,27858,2024-03-04 13:44:22,Baseline,1967,
26465,30500,36408,29075,674432,3153226,498732,2048,9939,4553,1777,281192,187782,596,39452,27882,2024-03-04 13:44:37,Baseline,1967,
26476,30506,36427,29080,679262,3171611,500407,2048,9939,4553,1777,281976,188003,597,39452,27834,2024-03-04 13:44:52,Baseline,1967,
26467,30520,36446,29056,677269,3144202,498588,2048,9941,4554,1774,280612,188093,598,39478,27850,2024-03-04 13:45:07,Baseline,1967,
26474,30512,36470,29050,676174,3114247,499937,2049,9940,4551,1776,281399,188557,597,39486,27840,2024-03-04 13:45:21,Baseline,1967,
26466,30506,36447,29074,677646,3173959,498201,2049,9938,4553,1776,280799,188874,597,39488,27866,2024-03-04 13:45:36,Baseline,1967,
26459,30479,36464,29068,676861,3163429,503404,2050,9943,4553,1777,280957,188714,596,39516,27853,2024-03-04 13:45:51,Baseline,1967,
26471,30517,36449,29074,676833,3154504,499914,2048,9939,4551,1774,280230,188805,596,39476,27885,2024-03-04 13:46:06,Baseline,1967,
26467,30503,36459,29065,675885,3128140,500564,2049,9941,4550,1774,280620,188971,597,39524,27866,2024-03-04 13:46:21,Baseline,1967,
26473,30498,36523,29049,674260,3113304,499818,2048,9940,4553,1771,279909,189071,595,39490,27885,2024-03-04 13:46:36,Baseline,1967,
26470,30514,36472,29079,676217,3114909,501780,2048,9941,4553,1773,279550,189583,598,39518,27858,2024-03-04 13:46:50,Baseline,1967,
26473,30510,36409,29019,678907,3136078,500478,2047,9948,4555,1771,279226,189467,596,39497,27848,2024-03-04 13:47:05,Baseline,1967,
26473,30507,36479,29017,675940,3159963,499439,2048,9944,4555,1768,279028,189622,597,39560,27840,2024-03-04 13:47:20,Baseline,1967,
26472,30513,36430,29056,679893,3165995,501446,2048,9946,4553,1769,281301,189798,597,39505,27880,2024-03-04 13:47:34,Baseline,1967,
26475,30512,36429,29018,678117,3131254,502111,2047,9943,4551,1769,279277,190149,597,39513,27864,2024-03-04 13:48:04,Baseline,1967,
26465,30516,36438,29056,678822,3138403,501483,2049,9945,4557,1767,279003,190670,600,39543,27850,2024-03-04 13:48:19,Baseline,1967,
26463,30532,36422,29110,677093,3110611,503134,2047,9949,4554,1772,279231,190652,598,39585,27877,2024-03-04 13:48:34,Baseline,1967,
26465,30521,36451,29054,677181,3125596,505301,2048,9944,4554,1767,279114,190635,599,39524,27824,2024-03-04 13:48:48,Baseline,1967,
26461,30508,36445,29083,675500,3161552,503847,2049,9947,4555,1765,278702,191098,598,39593,27856,2024-03-04 13:49:03,Baseline,1967,
26475,30537,36467,29068,677916,3162846,502469,2046,9946,4554,1767,280654,191002,597,39593,27858,2024-03-04 13:49:18,Baseline,1967,
26476,30520,36385,29062,676435,3123923,503715,2048,9947,4556,1767,278203,191502,599,39558,27877,2024-03-04 13:49:33,Baseline,1967,
26475,30497,36480,29057,677897,3131630,503002,2045,9949,4553,1763,278319,191393,600,39583,27872,2024-03-04 13:49:48,Baseline,1967,
26484,30505,36427,29044,676955,3112407,502598,2045,9946,4555,1765,277833,191501,599,39557,27840,2024-03-04 13:50:03,Baseline,1967,
26473,30490,36500,29095,674307,3134574,503373,2046,9946,4555,1763,278005,191640,601,39600,27840,2024-03-04 13:50:17,Baseline,1967,
26478,30515,36435,29053,673836,3130174,499533,2047,9947,4550,1763,277488,192189,600,39612,27877,2024-03-04 13:50:32,Baseline,1967,
26478,30517,36451,29055,678572,3143539,502169,2046,9950,4553,1763,278408,192271,601,39579,27890,2024-03-04 13:50:47,Baseline,1967,
26459,30509,36448,29049,675813,3139035,501553,2045,9945,4554,1760,277274,192223,599,39579,27880,2024-03-04 13:51:02,Baseline,1967,
26470,30484,36467,29026,673453,3145995,504551,2046,9950,4556,1761,277009,192258,599,39602,27856,2024-03-04 13:51:17,Baseline,1967,
26480,30489,36434,29059,676327,3127403,503783,2046,9948,4556,1760,277095,192466,599,39619,27890,2024-03-04 13:51:32,Baseline,1967,
26477,30511,36434,29062,674877,3160988,502102,2047,9949,4554,1760,276607,193435,600,39589,27890,2024-03-04 13:51:46,Baseline,1967,
26483,30503,36498,29035,675876,3099914,506060,2045,9949,4554,1756,276136,192788,600,39616,27858,2024-03-04 13:52:01,Baseline,1967,
26474,30514,36455,29030,675801,3142289,504169,2046,9951,4551,1757,276307,193043,601,39631,27861,2024-03-04 13:52:16,Baseline,1967,
26469,30514,36480,29036,675726,3086307,503702,2046,9952,4554,1757,276015,193055,601,39637,27864,2024-03-04 13:52:31,Baseline,1967,
26468,30515,36479,29020,674367,3136656,502597,2046,9953,4556,1757,276380,193389,604,39627,27904,2024-03-04 13:52:45,Baseline,1967,
26462,30525,36455,29051,676441,3143300,502238,2046,9955,4556,1758,276252,193368,601,39642,27832,2024-03-04 13:53:00,Baseline,1967,
26468,30530,36481,29067,678023,3134046,500076,2049,9955,4556,1755,276071,193569,599,39602,27856,2024-03-04 13:53:15,Baseline,1967,
26473,30521,36459,29055,675506,3109241,502433,2046,9956,4556,1758,275971,193685,601,39629,27882,2024-03-04 13:53:30,Baseline,1967,
26472,30508,36449,29049,675237,3133595,502758,2045,9953,4554,1755,275677,193794,602,39639,27872,2024-03-04 13:53:45,Baseline,1967,
